oras,denumire,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Craiova,"Museum of Oltenia. ""Bania House"" Ethnographic Department",Cultural,4.5,2317,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Traian Nicolescu,Architecture,4.8,1787,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Băniei,Architecture,4.7,334,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,"Cathedral of Saint Demetrius, Craiova",Religion,3.8,2493,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Școala Otelelișanu,Other,3.6,875,Mic,Rece,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Craiova,Carol I National College,Cultural,4.2,2165,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Câncea,Architecture,4.3,2158,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Carol I National College,Cultural,4.5,1196,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Atelierele Brătășanu,Architecture,3.6,1909,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Hanul Cocor,Architecture,4.6,2797,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Gheorghe Chițu,Architecture,3.8,441,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Madona Dudu,Religion,4.1,2440,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Zwillinger,Architecture,4.2,2108,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Museum of Oltenia. History and Archaeology Department,Cultural,4.6,2282,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Băilișteanu,Architecture,4.1,2010,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfântu Gheorghe,Religion,3.5,1658,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Biserica Toți Sfinții,Religion,4.0,2602,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Băile Comunale,Architecture,4.0,873,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Calețeanu,Architecture,4.6,1695,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Vrăbiescu,Architecture,3.8,261,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Verdeșteanu,Architecture,4.9,1794,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfântul Nicolae - Brândușa,Religion,4.4,1866,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Pessicu,Architecture,4.5,460,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Ortodoxă Sfântul Mina,Religion,3.9,1231,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Biserica Sfinții Trei Ierarhi,Religion,4.7,2330,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Sinagoga Templul Meseriașilor,Religion,3.5,1380,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Sfântul Pantelimon (Biserica bulgărească),Religion,3.8,2477,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Teatris,Cultural,4.2,2817,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Biserica Sf. Spiridon,Religion,4.2,2640,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Muzeul Casa Colecțiilor,Cultural,4.1,2858,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Statuia lui Mhai Eminescu,Historic,4.8,950,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Sala Regatului a Martorilor lui Iehova,Religion,3.6,474,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Mavramol,Religion,5.0,104,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Sf. Haralambie,Religion,4.4,347,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,"""Paul Paltanea"" History Museum",Cultural,3.6,605,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Muzeul de Istorie Galați,Museums,4.4,2864,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Galati,Biserica Greacă,Religion,4.5,2085,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Galeria de arta,Cultural,4.1,850,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Vasile Alecsandri National College,Architecture,4.1,342,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Galati,Mazepa Park,Fountains,4.4,1328,Mediu,Rece,City Break,1,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Galati,Lupoaica cu pui,Historic,4.8,1543,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Biserica armeană „Sfânta Maria” Galați,Religion,4.2,1088,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Vovidenia,Religion,4.2,2216,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Statuia lui Costache Negri,Historic,4.4,927,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Eroii Revoluției,Historic,4.0,2280,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,"Teatrul Dramatic ""Fani Tardini""",Cultural,4.0,2480,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Nespălata (Fata pe valuri),Fountains,3.9,1799,Mediu,Cald,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Galati,Saint Nicholas' church in Galați,Religion,3.7,253,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Poarta Turceasca,Architecture,3.7,2372,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Galati,Prince Cuza House Museum,Cultural,4.2,2608,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Casa Memorială Cuza Vodă,Cultural,4.4,1445,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,"Biserica ""Sf. Arhangheli-Metoc""",Religion,4.8,1052,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Monument istoric Gării 53,Historic,4.3,2769,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Precista fortified church in Galați,Religion,3.6,2905,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,statuia lui I.C.Brătianu,Historic,4.8,537,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,The Helix,Cultural,4.9,1940,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Roman Catholic church in Galați,Religion,4.3,1791,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,"Biserica ""Trei Ierarhi""",Religion,3.9,2928,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Пам'ятник Івану Мазепі (Галац),Historic,3.9,1783,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Statuia lui Ivan Mazepa,Historic,5.0,2684,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Docherul,Historic,3.8,2946,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Septenarius,Cultural,4.8,1775,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,"Biserica Creștină Baptistă ""Sfânta Treime""",Religion,4.8,204,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,"Archdiocesan Cathedral ""St. Andrew"" in Galati",Religion,4.7,1533,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Baptistă Sfânta Treime,Religion,4.2,868,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,"Biserica ""Sfinții Împărați""",Religion,3.6,427,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Păpădie,Fountains,4.2,1055,Mediu,Rece,City Break,1,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Galati,Biserica Creștină Emanuel,Religion,4.1,715,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Creștină Emanuel,Religion,3.7,2944,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Sf. Apostoli Petru și Pavel,Religion,4.0,867,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Înălțarea Domnului,Religion,3.9,1587,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica,Religion,3.5,2212,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Museum of the Lower Danube Bishopric,Cultural,4.0,1034,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Museum of Visual Arts in Galati,Cultural,4.5,2800,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Cimitirul Eternitatea,Cemeteries,4.3,2627,Mic,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Galati,Teatrul Național de Operă și Operetă Nae Leonard,Theatres and entertainments,4.5,712,Mediu,Cald,City Break,1,"['teatru', 'spectacol', 'muzică', 'dans', 'entertainment', 'divertisment', 'cultură']"
Galati,Visual Arts Museum,Cultural,4.0,2072,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Biserica,Religion,3.6,2109,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Monument în memoria ostașilor Regimentului 11 Siret,Historic,4.4,224,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Statuia lui George Enescu,Historic,3.7,2473,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Statuia lui Al. I. Cuza,Historic,4.9,2968,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Biserica Sf. Cruce,Religion,4.0,663,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Statuia lui Ion Luca Caragiale,Historic,3.9,920,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Fructul Soarelui,Cultural,4.6,219,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Biserica Sf. Gherman și Casian,Religion,4.0,200,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Sf. Voievod Ștefan cel Mare,Religion,4.6,340,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,"Biserica Sf. Mina, Victor și Vichentie",Religion,4.1,1355,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Pogorârea Sf. Duh,Religion,4.7,981,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Grădina senzorială,Other,4.0,1333,Mediu,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Galati,Biserica Sf. Vasile,Religion,3.6,2864,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Grădina Botanică Galați,Gardens and parks,3.7,1482,Gratuit,Cald,Relaxare,2,"['grădina', 'parc', 'natură', 'relaxare', 'plimbare']"
Galati,"Biserica Sf. Gheorghe, Modest și Ecaterina",Religion,3.7,2966,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Militară,Religion,4.8,1278,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Cimitirul Evreiesc,Cemeteries,4.3,1678,Mic,Rece,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Suceava,Monumentul Unirii,Historic,4.4,445,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Suceava,"Astronomic Observatory of the University ""stefan cel Mare"" Suceava",Cultural,4.2,1954,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Planetarium,Cultural,4.5,709,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Bulgărească,Religion,4.2,1904,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Bukovina Museum,Cultural,3.6,2034,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Bucovina Înaripată,Cultural,4.2,780,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Bustul lui Iancu Flondor,Cultural,4.2,2776,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Sfântul Ioan Nepomuk,Religion,4.6,242,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Natural Sciences Museum,Cultural,4.4,745,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Sf. Gheorghe,Religion,3.9,1661,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Saint John the New Monastery,Religion,3.6,272,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Collection of the Archiepiscopate of Suceava and Radauti,Cultural,4.0,195,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,"""Simion Florea Marian"" Memorial House",Cultural,4.5,1993,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Bukovina Museum. Ethnographic Department,Cultural,4.6,94,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Muzeul Hanul Domnesc,Cultural,3.6,1483,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Hanul Domnesc,Cultural,3.8,1930,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Învierea Domnului,Religion,4.5,2261,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Baptistă Betleem,Religion,4.3,1394,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Casa de Cultură a Sindicatelor Suceava,Cultural,3.5,229,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Sfântul Nicolae,Religion,3.7,1716,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Catedrala Sucevei,Religion,3.7,2351,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Sinagoga Evreiască,Religion,3.8,2880,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Gah Synagogue,Religion,3.7,777,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Sfântul Mucenic Mina,Religion,4.8,518,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Sfânta Cuvioasă Parascheva,Religion,4.8,906,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Church of the Holy Cross in Suceava,Religion,4.3,1845,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,JW.ORG,Religion,4.9,1739,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Ruinele Curții Domnești,Historic,4.3,2414,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Suceava,Masă de praznic,Other,4.1,452,Mic,Cald,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Biserica Coconilor (Domnitelor) - Hramul Sfântul Ioan Botezătorul,Religion,3.6,901,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Sfantul Dumitru,Religion,5.0,997,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Statuia ecvestra a lui Ștefan cel Mare,Historic,4.0,1106,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Suceava,Saint Simon's church in Suceava,Religion,3.9,2650,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Cimitirul Pacea,Cemeteries,3.6,2767,Mic,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Suceava,Cimitirul armean „Sfântul Simion” Suceava,Cemeteries,3.9,1045,Mic,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Suceava,"Wooden church of the Ascension of Christ in Vama, Suceava",Religion,4.8,2096,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Hagigadar Monastery,Religion,3.9,1386,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Museum of Bukovina. Bukovina's Village Museum,Cultural,4.4,2743,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Sf. Gheorghe Mirauti,Religion,4.7,1929,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Turnul Neboisa,Fortifications,4.3,1586,Mediu,Oricând,Circuit,5,"['fortificație', 'castel', 'cetate']"
Suceava,Moat,Other,4.6,2084,Mediu,Cald,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Princely Court of Suceava,Fortifications,3.7,1939,Mediu,Rece,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Suceava,Turnul inchisoare,Fortifications,4.5,1000,Mediu,Oricând,Circuit,5,"['fortificație', 'castel', 'cetate']"
Suceava,Princely Court of Suceava,Fortifications,4.5,2871,Mic,Cald,Circuit,5,"['fortificație', 'castel', 'cetate']"
Suceava,Inner courtyard,Other,4.0,2568,Mediu,Oricând,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Execution area,Other,3.9,938,Mediu,Rece,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Outer courtyard,Other,4.1,294,Mediu,Oricând,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Monetaria din sec XVII,Other,4.8,483,Mic,Oricând,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Biserica „Sf. Constantin și Elena”,Religion,3.6,2225,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Zamca Monastery,Religion,4.4,2342,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,"Saint Elijah the Prophet church in Sfântu Ilie, Suceava",Religion,4.5,2088,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,“Bethel” Baptist Church,Religion,3.8,1236,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Cimitir,Cemeteries,4.0,1417,Mediu,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Suceava,Cetatea Scheii,Architecture,3.6,569,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Suceava,Cinema City,Cultural,4.9,211,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,"Wooden church in Moara Nica, Suceava",Religion,4.1,1230,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Suceava railway station,Railway stations,4.9,2704,Mic,Oricând,Relaxare,2,"['locație', 'descoperire', 'activități diverse']"
Suceava,The First Meter of Highway in Moldova,Cultural,4.0,2957,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,"Roman Catholic church of Saint Elisabeth in Ițcani, Suceava",Religion,3.7,2522,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Catolică,Religion,4.3,1008,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Sf. Arhangheli Mihail si Gavril,Religion,4.8,1523,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Sf. Gheorghe,Religion,3.9,2418,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Suceava North railway station,Railway stations,4.9,495,Mic,Oricând,Relaxare,2,"['locație', 'descoperire', 'activități diverse']"
Suceava,Bisericuța Sf Petru și Pavel,Religion,4.4,178,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Menonita din Suceava,Religion,4.8,1597,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Cimitir,Cemeteries,4.4,636,Mediu,Cald,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Suceava,Fânețele seculare Frumoasa,Interesting places,3.9,1790,Mediu,Oricând,City Break,1,"['locație', 'descoperire', 'activități diverse']"
Suceava,Mănăstirea Teodoreni,Religion,4.4,1264,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Fânațele seculare Ponoare,Interesting places,3.7,2253,Mic,Oricând,Circuit,5,"['locație', 'descoperire', 'activități diverse']"
Suceava,Biserica,Religion,4.9,528,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Cimitir,Cemeteries,4.2,2146,Mic,Rece,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Suceava,Biserică Ortodoxă,Religion,4.2,570,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Ortodoxă „Sfântul Nicolae” Liteni - Moara,Religion,4.2,1951,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Ortodoxă „Sf. Dumitru”,Religion,4.7,791,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
