oras,denumire,latitudine,longitudine,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Constanta,Archeological Park,44.17742156982422,28.650634765625,Settlements,4.7,1963,Mic,Oricând,Relaxare,2,"['așezare', 'comunitate', 'village', 'oraș', 'istorie', 'cultura locală']"
Constanta,Monumentul Victoriei,44.176265716552734,28.65043067932129,Historic,3.5,1152,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,"Biserica ""Sfântul Ștefan""",44.16835021972656,28.63556480407715,Religion,4.6,2291,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Art Museum,44.17904281616211,28.65176010131836,Cultural,3.8,947,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Locomotive,44.168094635009766,28.6323184967041,Cultural,4.4,509,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Geamia Hunkia,44.1934928894043,28.634897232055664,Religion,3.6,721,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Vila Constantinidi,44.17955017089844,28.652334213256836,Architecture,3.7,1108,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Biserica Ortodoxă „Sfântul Ierarh Spiridon”,44.17716598510742,28.61662483215332,Religion,3.7,593,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Painted tomb,44.181243896484375,28.652711868286133,Historic,4.3,2238,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,Zip line,44.18156814575195,28.652929306030273,Other,3.7,2891,Mic,Oricând,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Constanta,Hotel Carol,44.178871154785156,28.652820587158203,Architecture,4.8,1719,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Museum of the Romanian Democratic Union of Turkish-Muslim Tartars,44.1942253112793,28.630741119384766,Cultural,3.6,971,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,"Biserica ""Adormirea Maicii Domnului"" II",44.194664001464844,28.63624382019043,Religion,3.8,2799,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Biserica Ortodoxă „Sfântul Gheorghe”,44.19036865234375,28.648571014404297,Religion,4.2,2634,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Tomis amphitheatre,44.178001403808594,28.65399932861328,Architecture,4.9,766,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Statuia Lupoaicei,44.17624282836914,28.65398406982422,Historic,3.9,122,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,Cimitirul Musulman,44.19465637207031,28.625465393066406,Cemeteries,4.9,2564,Mic,Oricând,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Constanta,Fântâna Dragonului,44.19559860229492,28.639421463012695,Fountains,4.6,750,Mediu,Oricând,City Break,1,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Constanta,Folk Art Museum,44.176353454589844,28.6549072265625,Cultural,3.7,1408,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Geamia Hunchiar,44.1756477355957,28.655010223388672,Religion,4.5,1512,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Modern Beach,44.18057632446289,28.656230926513672,Natural,4.2,1597,Mic,Rece,City Break,1,"['natură', 'conservare', 'peisaj natural', 'faună', 'floră']"
Constanta,Geamia Kumluk,44.194366455078125,28.64562225341797,Religion,3.9,1728,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Biserica Intrarea în Biserica a Maicii Domnului,44.18344497680664,28.612464904785156,Religion,4.9,1875,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Church of the transfiguration of Jesus Christ in Constanța,44.17710876464844,28.656234741210938,Religion,4.6,353,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Mihai Eminescu National College,44.17474365234375,28.655302047729492,Architecture,4.0,2482,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Cimitirul Anadalchioi,44.19575119018555,28.625452041625977,Cemeteries,3.7,142,Mic,Rece,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Constanta,Teatrul pentru Copii și Tineret „Căluțul de Mare”,44.17715072631836,28.656574249267578,Cultural,3.6,917,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Biserica Sfânta Cruce,44.18700408935547,28.6129093170166,Religion,3.8,1526,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,"Biserica ""Sfântul Vasile cel Mare""",44.17610168457031,28.611614227294922,Religion,4.6,58,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Fântâna Dacia,44.197776794433594,28.631208419799805,Fountains,4.7,2535,Mediu,Oricând,City Break,1,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Constanta,Great Synagogue,44.17449188232422,28.65670394897461,Religion,4.0,429,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Constanta II Modern,44.17940139770508,28.658599853515625,Beaches,3.6,2897,Mic,Cald,Relaxare,2,"['plajă', 'soare', 'vacanță', 'relaxare', 'mare', 'ocean', 'nisip']"
Constanta,Biserica Sfântul Cuvios Antonie cel Mare,44.19651412963867,28.622756958007812,Religion,4.0,925,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Vila Șuțu,44.17689895629883,28.658632278442383,Architecture,3.9,65,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Biserica Armenească „Sfânta Maria”,44.17642593383789,28.658723831176758,Religion,4.4,1922,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,National History and Archaeology Museum,44.17375564575195,28.65808868408203,Cultural,3.7,1408,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Biserica Sfântul Ioan Botezătorul,44.17147445678711,28.611976623535156,Religion,4.4,725,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,The Statue of Ovidius,44.17414474487305,28.658447265625,Historic,4.2,1846,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,Roman building with Mosaic,44.17316818237305,28.658367156982422,Museums,3.5,2458,Mic,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Constanta,Roman Agora Museum,44.17308807373047,28.658340454101562,Architecture,4.2,401,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Tomoi,44.17287826538086,28.658475875854492,Settlements,4.6,2749,Mic,Oricând,City Break,1,"['așezare', 'comunitate', 'village', 'oraș', 'istorie', 'cultura locală']"
Constanta,Biserica Catolică „Sf. Pius din Pietrelcina”,44.199554443359375,28.63047981262207,Religion,3.6,2401,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Casa cu Lei,44.17280960083008,28.659137725830078,Architecture,4.5,886,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Constanța Catholic Basilica,44.172115325927734,28.658767700195312,Religion,4.7,203,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,The Mosque of Constanta,44.17341232299805,28.659656524658203,Historic,4.4,925,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Constanta,Carol I Mosque,44.17331314086914,28.659704208374023,Religion,3.6,1210,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Constanta,Amfiteatru,44.20035934448242,28.637914657592773,Cultural,3.8,106,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Constanta,Gara Maritimă,44.16999816894531,28.65763282775879,Architecture,4.6,1852,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Constanta,Roman Baths,44.1717414855957,28.65909767150879,Historic,3.5,2960,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,Arteziană,45.6480598449707,25.60454559326172,Fountains,4.8,1632,Mic,Cald,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Brasov,"Capela Militară Ortodoxă ""Sf. Gheorghe""",45.648414611816406,25.608041763305664,Religion,4.8,533,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Filarmonica Brașov,45.64754867553711,25.60418128967285,Cultural,4.9,2606,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,St. George church in Brașov,45.647850036621094,25.602874755859375,Religion,4.9,2108,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Saxon Lutheran church in Brașov,45.64979934692383,25.60059928894043,Religion,3.7,1925,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Intrare tunel,45.64763259887695,25.61200714111328,Geological formations,3.9,1132,Mic,Oricând,Relaxare,2,"['forme geologice', 'munte', 'caverne', 'peșteri']"
Brasov,Battle of Braşov,45.650001525878906,25.600000381469727,Battlefields,4.9,1639,Mediu,Oricând,City Break,1,"['câmp de bătălie', 'istorie militară', 'război']"
Brasov,Biserica Adventistă de ziua a șaptea,45.65116882324219,25.599822998046875,Religion,5.0,1508,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Biserica de lemn,45.65208053588867,25.612401962280273,Religion,4.6,516,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Andrei Mureșanu,45.64583969116211,25.599048614501953,Cultural,3.7,2218,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Sică Alexandrescu Theatre,45.64579772949219,25.598604202270508,Cultural,3.8,281,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Sala Regatului,45.6479606628418,25.597537994384766,Religion,4.8,87,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Monumentul luptătorilor anticomuniști,45.64529037475586,25.59872055053711,Historic,4.5,1095,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,Chapel of former Catholic cemetery,45.64583969116211,25.597749710083008,Religion,4.2,283,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Hungarian Lutheran church in Brașov,45.646060943603516,25.596542358398438,Religion,3.5,2119,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Unitarian church in Brașov,45.651023864746094,25.5964412689209,Religion,4.8,2270,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Cimitirul Eroilor,45.64564514160156,25.596527099609375,Cemeteries,4.4,1051,Mic,Rece,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Brasov,Biserica Baptistă Maghiară,45.6527099609375,25.615083694458008,Religion,4.8,761,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Troiță,45.6455078125,25.596370697021484,Historic,4.4,1907,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,La cariera,45.64191436767578,25.61109733581543,Gardens and parks,3.8,298,Gratuit,Cald,Relaxare,2,"['grădina', 'parc', 'natură', 'relaxare', 'plimbare']"
Brasov,Justice Palace in Brașov,45.644500732421875,25.596599578857422,Palaces,4.7,1627,Mic,Oricând,Relaxare,2,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Brasov,Brașov Central Post Office,45.645599365234375,25.595500946044922,Historic architecture,3.7,1920,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Black Street's gate in Brașov,45.64360046386719,25.59709930419922,Fortifications,3.8,432,Mediu,Oricând,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Brasov,Roman Catholic parish church,45.65127182006836,25.617229461669922,Religion,4.3,1796,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Biserica Preasfântă Inimă a lui Iisus,45.65131378173828,25.617250442504883,Religion,4.1,1653,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Reménység Háza Calvinist church in Brașov,45.65696334838867,25.6065673828125,Religion,4.4,1486,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,"Busturi Horia, Cloșca și Crișan",45.65574645996094,25.599897384643555,Cultural,4.3,2453,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Lupa Capitolina,45.645355224609375,25.594667434692383,Cultural,4.8,2805,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Drapers' Bastion,45.64221954345703,25.597644805908203,Fortifications,4.5,1373,Mic,Oricând,Circuit,5,"['fortificație', 'castel', 'cetate']"
Brasov,Biserica Sfântul Apostol Toma,45.64004135131836,25.608718872070312,Religion,4.5,2839,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Porții gate in Brașov,45.64451599121094,25.59502601623535,Fortifications,3.6,2568,Mediu,Cald,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Brasov,Statuie Nicolae Titulescu,45.64590835571289,25.59382438659668,Cultural,4.6,371,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Art Museum,45.64500427246094,25.593788146972656,Cultural,4.0,1310,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Sphinx,45.647708892822266,25.61945915222168,Cultural,3.6,85,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Parcul Nicolae Titulescu,45.64594650268555,25.59321403503418,Gardens and parks,4.0,1169,Gratuit,Oricând,Relaxare,2,"['grădina', 'parc', 'natură', 'relaxare', 'plimbare']"
Brasov,1987 Revolution memorial,45.647525787353516,25.61957550048828,Historic,3.9,750,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,Biserica Pentecostala,45.65187454223633,25.618940353393555,Religion,4.8,1200,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Yitzhak Rabin,45.641197204589844,25.61469841003418,Cultural,4.9,2114,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Ethnographic Museum,45.64507293701172,25.59343910217285,Cultural,3.9,334,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Fantana Trandafirilor,45.64070129394531,25.61388397216797,Fountains,4.6,782,Mediu,Cald,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Brasov,Cetățuia Brașovului,45.6492919921875,25.592031478881836,Fortifications,4.6,2463,Mic,Cald,City Break,1,"['fortificație', 'castel', 'cetate']"
Brasov,Cinemateca Patria,45.65797424316406,25.601198196411133,Cinemas,4.0,2936,Mediu,Cald,City Break,1,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Brasov,Cincinat Pavelescu,45.646121978759766,25.59218406677246,Cultural,3.7,1950,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Brașov Fortress,45.64935302734375,25.591726303100586,Fortifications,4.9,968,Mediu,Cald,Circuit,5,"['fortificație', 'castel', 'cetate']"
Brasov,Ștefan Octavian Iosif,45.64599609375,25.592140197753906,Cultural,4.0,1154,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Birthplace of Johannes Honter,45.6422119140625,25.594318389892578,Historic architecture,4.1,1848,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Annunciation church in Brașov,45.647186279296875,25.591148376464844,Religion,4.9,82,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,"Biserica Greco-Catolică ""Sfântul Petru""",45.64982223510742,25.621150970458984,Religion,3.7,2909,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Cinematograful Modern,45.6578483581543,25.598054885864258,Cinemas,4.0,2408,Mic,Oricând,City Break,1,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Brasov,Graffiti Street Art,45.64449691772461,25.59178352355957,Cultural,4.8,2473,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,"Franciscan Church, Brașov",45.64427185058594,25.591819763183594,Religion,4.7,70,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Sfântul Ioan street,45.64426040649414,25.591588973999023,Religion,5.0,2884,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Brașov Lutheran cemetery,45.647499084472656,25.59000015258789,Cemeteries,3.7,2402,Mediu,Rece,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Brasov,Újvárosi református templom,45.64638137817383,25.622026443481445,Religion,4.7,1968,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
